time_min,time_hour,interval_min,total_load_kw,run_id
2265,37.75,15.0,246.95,RUN-20260925-788184
2280,38.0,15.0,246.95,RUN-20260925-788184
2295,38.25,15.0,246.95,RUN-20260925-788184
2310,38.5,15.0,246.95,RUN-20260925-788184
2325,38.75,15.0,246.95,RUN-20260925-788184
2340,39.0,15.0,246.95,RUN-20260925-788184
2355,39.25,15.0,246.95,RUN-20260925-788184
2370,39.5,15.0,246.95,RUN-20260925-788184
2385,39.75,15.0,246.95,RUN-20260925-788184
2400,40.0,15.0,121.64,RUN-20260925-788184
2415,40.25,15.0,121.64,RUN-20260925-788184
2430,40.5,15.0,121.64,RUN-20260925-788184
2445,40.75,15.0,121.64,RUN-20260925-788184
2460,41.0,15.0,121.64,RUN-20260925-788184
2475,41.25,15.0,121.64,RUN-20260925-788184
2490,41.5,15.0,121.64,RUN-20260925-788184
2505,41.75,15.0,121.64,RUN-20260925-788184
2520,42.0,15.0,121.64,RUN-20260925-788184
2535,42.25,15.0,121.64,RUN-20260925-788184
2550,42.5,15.0,121.64,RUN-20260925-788184
2565,42.75,15.0,121.64,RUN-20260925-788184
2580,43.0,15.0,121.64,RUN-20260925-788184
2595,43.25,15.0,121.64,RUN-20260925-788184
2610,43.5,15.0,121.64,RUN-20260925-788184
2625,43.75,15.0,121.64,RUN-20260925-788184
2640,44.0,15.0,121.64,RUN-20260925-788184
2655,44.25,15.0,121.64,RUN-20260925-788184
2670,44.5,15.0,117.71533333333335,RUN-20260925-788184
2685,44.75,15.0,62.769999999999996,RUN-20260925-788184
2700,45.0,15.0,62.769999999999996,RUN-20260925-788184
2715,45.25,15.0,62.769999999999996,RUN-20260925-788184
2730,45.5,15.0,62.769999999999996,RUN-20260925-788184
2745,45.75,15.0,62.769999999999996,RUN-20260925-788184
2760,46.0,15.0,62.769999999999996,RUN-20260925-788184
2775,46.25,15.0,62.769999999999996,RUN-20260925-788184
2790,46.5,15.0,62.769999999999996,RUN-20260925-788184
2805,46.75,15.0,62.769999999999996,RUN-20260925-788184
2820,47.0,15.0,62.769999999999996,RUN-20260925-788184
2835,47.25,15.0,62.769999999999996,RUN-20260925-788184
2850,47.5,15.0,62.769999999999996,RUN-20260925-788184
2865,47.75,15.0,62.769999999999996,RUN-20260925-788184
2880,48.0,15.0,60.75,RUN-20260925-788184
2895,48.25,15.0,60.75,RUN-20260925-788184
2910,48.5,15.0,60.75,RUN-20260925-788184
2925,48.75,15.0,60.75,RUN-20260925-788184
2940,49.0,15.0,60.75,RUN-20260925-788184
2955,49.25,15.0,60.75,RUN-20260925-788184
2970,49.5,15.0,60.75,RUN-20260925-788184
2985,49.75,15.0,60.75,RUN-20260925-788184
3000,50.0,15.0,60.75,RUN-20260925-788184
3015,50.25,15.0,60.75,RUN-20260925-788184
3030,50.5,15.0,60.75,RUN-20260925-788184
3045,50.75,15.0,60.75,RUN-20260925-788184
3060,51.0,15.0,60.75,RUN-20260925-788184
3075,51.25,15.0,60.75,RUN-20260925-788184
3090,51.5,15.0,60.75,RUN-20260925-788184
3105,51.75,15.0,60.75,RUN-20260925-788184
3120,52.0,15.0,60.75,RUN-20260925-788184
3135,52.25,15.0,60.75,RUN-20260925-788184
3150,52.5,15.0,60.75,RUN-20260925-788184
3165,52.75,15.0,60.75,RUN-20260925-788184
3180,53.0,15.0,60.75,RUN-20260925-788184
3195,53.25,15.0,60.75,RUN-20260925-788184
3210,53.5,15.0,60.75,RUN-20260925-788184
3225,53.75,15.0,60.75,RUN-20260925-788184
3240,54.0,15.0,60.75,RUN-20260925-788184
3255,54.25,15.0,60.75,RUN-20260925-788184
3270,54.5,15.0,60.75,RUN-20260925-788184
3285,54.75,15.0,60.75,RUN-20260925-788184
3300,55.0,15.0,60.75,RUN-20260925-788184
3315,55.25,15.0,60.75,RUN-20260925-788184
3330,55.5,15.0,60.75,RUN-20260925-788184
3345,55.75,15.0,60.75,RUN-20260925-788184
3360,56.0,15.0,123.8,RUN-20260925-788184
3375,56.25,15.0,123.8,RUN-20260925-788184
3390,56.5,15.0,236.95,RUN-20260925-788184
3405,56.75,15.0,236.95,RUN-20260925-788184
3420,57.0,15.0,236.95,RUN-20260925-788184
3435,57.25,15.0,236.95,RUN-20260925-788184
3450,57.5,15.0,236.95,RUN-20260925-788184
3465,57.75,15.0,236.95,RUN-20260925-788184
3480,58.0,15.0,236.95,RUN-20260925-788184
3495,58.25,15.0,236.95,RUN-20260925-788184
3510,58.5,15.0,236.95,RUN-20260925-788184
3525,58.75,15.0,236.95,RUN-20260925-788184
3540,59.0,15.0,236.95,RUN-20260925-788184
3555,59.25,15.0,236.95,RUN-20260925-788184
3570,59.5,15.0,236.95,RUN-20260925-788184
3585,59.75,15.0,236.95,RUN-20260925-788184
3600,60.0,15.0,236.95,RUN-20260925-788184
3615,60.25,15.0,236.95,RUN-20260925-788184
3630,60.5,15.0,236.95,RUN-20260925-788184
3645,60.75,15.0,236.95,RUN-20260925-788184
3660,61.0,15.0,236.95,RUN-20260925-788184
3675,61.25,15.0,236.95,RUN-20260925-788184
3690,61.5,15.0,236.95,RUN-20260925-788184
3705,61.75,15.0,236.95,RUN-20260925-788184
3720,62.0,15.0,236.95,RUN-20260925-788184
3735,62.25,15.0,236.95,RUN-20260925-788184
3750,62.5,15.0,236.95,RUN-20260925-788184
3765,62.75,15.0,236.95,RUN-20260925-788184
3780,63.0,15.0,236.95,RUN-20260925-788184
3795,63.25,15.0,236.95,RUN-20260925-788184
3810,63.5,15.0,236.95,RUN-20260925-788184
3825,63.75,15.0,236.95,RUN-20260925-788184
3840,64.0,15.0,236.95,RUN-20260925-788184
3855,64.25,15.0,236.95,RUN-20260925-788184
3870,64.5,15.0,236.95,RUN-20260925-788184
3885,64.75,15.0,236.95,RUN-20260925-788184
3900,65.0,15.0,236.95,RUN-20260925-788184
3915,65.25,15.0,236.95,RUN-20260925-788184
3930,65.5,15.0,236.95,RUN-20260925-788184
3945,65.75,15.0,236.95,RUN-20260925-788184
3960,66.0,15.0,193.88133333333334,RUN-20260925-788184
3975,66.25,15.0,201.0301818181818,RUN-20260925-788184
3990,66.5,15.0,215.62212121212121,RUN-20260925-788184
4005,66.75,15.0,176.37545454545455,RUN-20260925-788184
4020,67.0,15.0,176.37545454545455,RUN-20260925-788184
4035,67.25,15.0,176.37545454545455,RUN-20260925-788184
4050,67.5,15.0,176.37545454545455,RUN-20260925-788184
4065,67.75,15.0,176.37545454545455,RUN-20260925-788184
4080,68.0,15.0,176.37545454545455,RUN-20260925-788184
4095,68.25,15.0,176.37545454545455,RUN-20260925-788184
4110,68.5,15.0,176.37545454545455,RUN-20260925-788184
4125,68.75,15.0,176.37545454545455,RUN-20260925-788184
4140,69.0,15.0,176.37545454545455,RUN-20260925-788184
4155,69.25,15.0,176.37545454545455,RUN-20260925-788184
4170,69.5,15.0,176.37545454545455,RUN-20260925-788184
4185,69.75,15.0,99.50212121212121,RUN-20260925-788184
4200,70.0,15.0,61.065454545454536,RUN-20260925-788184
4215,70.25,15.0,61.065454545454536,RUN-20260925-788184
4230,70.5,15.0,61.065454545454536,RUN-20260925-788184
4245,70.75,15.0,61.065454545454536,RUN-20260925-788184
4260,71.0,15.0,61.065454545454536,RUN-20260925-788184
4275,71.25,15.0,61.065454545454536,RUN-20260925-788184
4290,71.5,15.0,61.065454545454536,RUN-20260925-788184
4305,71.75,15.0,61.065454545454536,RUN-20260925-788184
4320,72.0,15.0,59.04545454545454,RUN-20260925-788184
4335,72.25,15.0,59.04545454545454,RUN-20260925-788184
4350,72.5,15.0,59.04545454545454,RUN-20260925-788184
4365,72.75,15.0,59.04545454545454,RUN-20260925-788184
4380,73.0,15.0,59.04545454545454,RUN-20260925-788184
4395,73.25,15.0,59.04545454545454,RUN-20260925-788184
4410,73.5,15.0,59.04545454545454,RUN-20260925-788184
4425,73.75,15.0,59.04545454545454,RUN-20260925-788184
4440,74.0,15.0,59.04545454545454,RUN-20260925-788184
4455,74.25,15.0,59.04545454545454,RUN-20260925-788184
4470,74.5,15.0,59.04545454545454,RUN-20260925-788184
4485,74.75,15.0,59.04545454545454,RUN-20260925-788184
4500,75.0,15.0,59.04545454545454,RUN-20260925-788184
4515,75.25,15.0,59.04545454545454,RUN-20260925-788184
4530,75.5,15.0,59.04545454545454,RUN-20260925-788184
4545,75.75,15.0,59.04545454545454,RUN-20260925-788184
4560,76.0,15.0,59.04545454545454,RUN-20260925-788184
4575,76.25,15.0,59.04545454545454,RUN-20260925-788184
4590,76.5,15.0,59.04545454545454,RUN-20260925-788184
4605,76.75,15.0,59.04545454545454,RUN-20260925-788184
4620,77.0,15.0,59.04545454545454,RUN-20260925-788184
4635,77.25,15.0,59.04545454545454,RUN-20260925-788184
4650,77.5,15.0,59.04545454545454,RUN-20260925-788184
4665,77.75,15.0,59.04545454545454,RUN-20260925-788184
4680,78.0,15.0,59.04545454545454,RUN-20260925-788184
4695,78.25,15.0,59.04545454545454,RUN-20260925-788184
4710,78.5,15.0,59.04545454545454,RUN-20260925-788184
4725,78.75,15.0,59.04545454545454,RUN-20260925-788184
4740,79.0,15.0,55.24375757575756,RUN-20260925-788184
4755,79.25,15.0,2.02,RUN-20260925-788184
4770,79.5,15.0,45.08866666666667,RUN-20260925-788184
4785,79.75,15.0,60.75,RUN-20260925-788184
4800,80.0,15.0,236.95,RUN-20260925-788184
4815,80.25,15.0,236.95,RUN-20260925-788184
4830,80.5,15.0,236.95,RUN-20260925-788184
4845,80.75,15.0,236.95,RUN-20260925-788184
4860,81.0,15.0,236.95,RUN-20260925-788184
4875,81.25,15.0,236.95,RUN-20260925-788184
4890,81.5,15.0,236.95,RUN-20260925-788184
4905,81.75,15.0,236.95,RUN-20260925-788184
4920,82.0,15.0,236.95,RUN-20260925-788184
4935,82.25,15.0,236.95,RUN-20260925-788184
4950,82.5,15.0,236.95,RUN-20260925-788184
4965,82.75,15.0,236.95,RUN-20260925-788184
4980,83.0,15.0,236.95,RUN-20260925-788184
4995,83.25,15.0,236.95,RUN-20260925-788184
5010,83.5,15.0,236.95,RUN-20260925-788184
5025,83.75,15.0,229.11933333333334,RUN-20260925-788184
5040,84.0,15.0,178.22,RUN-20260925-788184
5055,84.25,15.0,204.65511111111113,RUN-20260925-788184
5070,84.5,15.0,234.86666666666667,RUN-20260925-788184
5085,84.75,15.0,234.86666666666667,RUN-20260925-788184
5100,85.0,15.0,234.86666666666667,RUN-20260925-788184
5115,85.25,15.0,234.86666666666667,RUN-20260925-788184
5130,85.5,15.0,234.86666666666667,RUN-20260925-788184
5145,85.75,15.0,234.86666666666667,RUN-20260925-788184
5160,86.0,15.0,234.86666666666667,RUN-20260925-788184
5175,86.25,15.0,234.86666666666667,RUN-20260925-788184
5190,86.5,15.0,234.86666666666667,RUN-20260925-788184
5205,86.75,15.0,234.86666666666667,RUN-20260925-788184
5220,87.0,15.0,234.86666666666667,RUN-20260925-788184
5235,87.25,15.0,234.86666666666667,RUN-20260925-788184
5250,87.5,15.0,234.86666666666667,RUN-20260925-788184
5265,87.75,15.0,234.86666666666667,RUN-20260925-788184
5280,88.0,15.0,234.86666666666667,RUN-20260925-788184
5295,88.25,15.0,234.86666666666667,RUN-20260925-788184
5310,88.5,15.0,234.86666666666667,RUN-20260925-788184
5325,88.75,15.0,234.86666666666667,RUN-20260925-788184
5340,89.0,15.0,234.86666666666667,RUN-20260925-788184
5355,89.25,15.0,234.86666666666667,RUN-20260925-788184
5370,89.5,15.0,234.86666666666667,RUN-20260925-788184
5385,89.75,15.0,234.86666666666667,RUN-20260925-788184
5400,90.0,15.0,234.86666666666667,RUN-20260925-788184
5415,90.25,15.0,234.86666666666667,RUN-20260925-788184
5430,90.5,15.0,234.86666666666667,RUN-20260925-788184
5445,90.75,15.0,234.86666666666667,RUN-20260925-788184
5460,91.0,15.0,234.86666666666667,RUN-20260925-788184
5475,91.25,15.0,234.86666666666667,RUN-20260925-788184
5490,91.5,15.0,234.86666666666667,RUN-20260925-788184
5505,91.75,15.0,234.86666666666667,RUN-20260925-788184
5520,92.0,15.0,234.86666666666667,RUN-20260925-788184
5535,92.25,15.0,234.86666666666667,RUN-20260925-788184
5550,92.5,15.0,234.86666666666667,RUN-20260925-788184
5565,92.75,15.0,234.86666666666667,RUN-20260925-788184
5580,93.0,15.0,234.86666666666667,RUN-20260925-788184
5595,93.25,15.0,157.99333333333334,RUN-20260925-788184
5610,93.5,15.0,84.23466666666667,RUN-20260925-788184
5625,93.75,15.0,60.68666666666666,RUN-20260925-788184
5640,94.0,15.0,60.68666666666666,RUN-20260925-788184
5655,94.25,15.0,60.68666666666666,RUN-20260925-788184
5670,94.5,15.0,60.68666666666666,RUN-20260925-788184
5685,94.75,15.0,60.68666666666666,RUN-20260925-788184
5700,95.0,15.0,60.68666666666666,RUN-20260925-788184
5715,95.25,15.0,60.68666666666666,RUN-20260925-788184
5730,95.5,15.0,60.68666666666666,RUN-20260925-788184
5745,95.75,15.0,60.68666666666666,RUN-20260925-788184
5760,96.0,15.0,58.666666666666664,RUN-20260925-788184
5775,96.25,15.0,32.23155555555555,RUN-20260925-788184
5790,96.5,15.0,2.02,RUN-20260925-788184
5805,96.75,15.0,2.02,RUN-20260925-788184
5820,97.0,15.0,52.004,RUN-20260925-788184
5835,97.25,15.0,64.5,RUN-20260925-788184
5850,97.5,15.0,64.5,RUN-20260925-788184
5865,97.75,15.0,64.5,RUN-20260925-788184
5880,98.0,15.0,64.5,RUN-20260925-788184
5895,98.25,15.0,64.5,RUN-20260925-788184
5910,98.5,15.0,64.5,RUN-20260925-788184
5925,98.75,15.0,64.5,RUN-20260925-788184
5940,99.0,15.0,64.5,RUN-20260925-788184
5955,99.25,15.0,64.5,RUN-20260925-788184
5970,99.5,15.0,64.5,RUN-20260925-788184
5985,99.75,15.0,64.5,RUN-20260925-788184
6000,100.0,15.0,64.5,RUN-20260925-788184
6015,100.25,15.0,64.5,RUN-20260925-788184
6030,100.5,15.0,64.5,RUN-20260925-788184
6045,100.75,15.0,64.5,RUN-20260925-788184
6060,101.0,15.0,64.5,RUN-20260925-788184
6075,101.25,15.0,64.5,RUN-20260925-788184
6090,101.5,15.0,64.5,RUN-20260925-788184
6105,101.75,15.0,64.5,RUN-20260925-788184
6120,102.0,15.0,64.5,RUN-20260925-788184
6135,102.25,15.0,64.5,RUN-20260925-788184
6150,102.5,15.0,64.5,RUN-20260925-788184
6165,102.75,15.0,64.5,RUN-20260925-788184
6180,103.0,15.0,64.5,RUN-20260925-788184
6195,103.25,15.0,64.5,RUN-20260925-788184
6210,103.5,15.0,64.5,RUN-20260925-788184
6225,103.75,15.0,64.5,RUN-20260925-788184
6240,104.0,15.0,182.69,RUN-20260925-788184
6255,104.25,15.0,219.57761904761907,RUN-20260925-788184
6270,104.5,15.0,238.02142857142857,RUN-20260925-788184
6285,104.75,15.0,238.02142857142857,RUN-20260925-788184
6300,105.0,15.0,238.02142857142857,RUN-20260925-788184
6315,105.25,15.0,238.02142857142857,RUN-20260925-788184
6330,105.5,15.0,238.02142857142857,RUN-20260925-788184
6345,105.75,15.0,238.02142857142857,RUN-20260925-788184
6360,106.0,15.0,238.02142857142857,RUN-20260925-788184
6375,106.25,15.0,238.02142857142857,RUN-20260925-788184
6390,106.5,15.0,238.02142857142857,RUN-20260925-788184
6405,106.75,15.0,238.02142857142857,RUN-20260925-788184
6420,107.0,15.0,238.02142857142857,RUN-20260925-788184
6435,107.25,15.0,238.02142857142857,RUN-20260925-788184
6450,107.5,15.0,238.02142857142857,RUN-20260925-788184
6465,107.75,15.0,238.02142857142857,RUN-20260925-788184
6480,108.0,15.0,238.02142857142857,RUN-20260925-788184
6495,108.25,15.0,238.02142857142857,RUN-20260925-788184
6510,108.5,15.0,238.02142857142857,RUN-20260925-788184
6525,108.75,15.0,238.02142857142857,RUN-20260925-788184
6540,109.0,15.0,238.02142857142857,RUN-20260925-788184
6555,109.25,15.0,238.02142857142857,RUN-20260925-788184
6570,109.5,15.0,238.02142857142857,RUN-20260925-788184
6585,109.75,15.0,238.02142857142857,RUN-20260925-788184
6600,110.0,15.0,238.02142857142857,RUN-20260925-788184
6615,110.25,15.0,238.02142857142857,RUN-20260925-788184
6630,110.5,15.0,238.02142857142857,RUN-20260925-788184
6645,110.75,15.0,238.02142857142857,RUN-20260925-788184
6660,111.0,15.0,238.02142857142857,RUN-20260925-788184
6675,111.25,15.0,238.02142857142857,RUN-20260925-788184
6690,111.5,15.0,238.02142857142857,RUN-20260925-788184
6705,111.75,15.0,238.02142857142857,RUN-20260925-788184
6720,112.0,15.0,238.02142857142857,RUN-20260925-788184
6735,112.25,15.0,238.02142857142857,RUN-20260925-788184
6750,112.5,15.0,181.82999999999998,RUN-20260925-788184
6765,112.75,15.0,181.82999999999998,RUN-20260925-788184
6780,113.0,15.0,181.82999999999998,RUN-20260925-788184
6795,113.25,15.0,181.82999999999998,RUN-20260925-788184
6810,113.5,15.0,181.82999999999998,RUN-20260925-788184
6825,113.75,15.0,181.82999999999998,RUN-20260925-788184
6840,114.0,15.0,181.82999999999998,RUN-20260925-788184
6855,114.25,15.0,181.82999999999998,RUN-20260925-788184
6870,114.5,15.0,181.82999999999998,RUN-20260925-788184
6885,114.75,15.0,181.82999999999998,RUN-20260925-788184
6900,115.0,15.0,181.82999999999998,RUN-20260925-788184
6915,115.25,15.0,181.82999999999998,RUN-20260925-788184
6930,115.5,15.0,181.82999999999998,RUN-20260925-788184
6945,115.75,15.0,181.82999999999998,RUN-20260925-788184
6960,116.0,15.0,181.82999999999998,RUN-20260925-788184
6975,116.25,15.0,181.82999999999998,RUN-20260925-788184
6990,116.5,15.0,181.82999999999998,RUN-20260925-788184
7005,116.75,15.0,181.82999999999998,RUN-20260925-788184
7020,117.0,15.0,181.82999999999998,RUN-20260925-788184
7035,117.25,15.0,104.95666666666666,RUN-20260925-788184
7050,117.5,15.0,66.52,RUN-20260925-788184
7065,117.75,15.0,66.52,RUN-20260925-788184
7080,118.0,15.0,66.52,RUN-20260925-788184
7095,118.25,15.0,66.52,RUN-20260925-788184
7110,118.5,15.0,66.52,RUN-20260925-788184
7125,118.75,15.0,66.52,RUN-20260925-788184
7140,119.0,15.0,66.52,RUN-20260925-788184
7155,119.25,15.0,66.52,RUN-20260925-788184
7170,119.5,15.0,66.52,RUN-20260925-788184
7185,119.75,15.0,66.52,RUN-20260925-788184
7200,120.0,15.0,64.5,RUN-20260925-788184
7215,120.25,15.0,64.5,RUN-20260925-788184
7230,120.5,15.0,64.5,RUN-20260925-788184
7245,120.75,15.0,64.5,RUN-20260925-788184
7260,121.0,15.0,64.5,RUN-20260925-788184
7275,121.25,15.0,64.5,RUN-20260925-788184
7290,121.5,15.0,64.5,RUN-20260925-788184
7305,121.75,15.0,64.5,RUN-20260925-788184
7320,122.0,15.0,64.5,RUN-20260925-788184
7335,122.25,15.0,64.5,RUN-20260925-788184
7350,122.5,15.0,64.5,RUN-20260925-788184
7365,122.75,15.0,64.5,RUN-20260925-788184
7380,123.0,15.0,64.5,RUN-20260925-788184
7395,123.25,15.0,64.5,RUN-20260925-788184
7410,123.5,15.0,64.5,RUN-20260925-788184
7425,123.75,15.0,64.5,RUN-20260925-788184
7440,124.0,15.0,64.5,RUN-20260925-788184
7455,124.25,15.0,64.5,RUN-20260925-788184
7470,124.5,15.0,64.5,RUN-20260925-788184
7485,124.75,15.0,64.5,RUN-20260925-788184
7500,125.0,15.0,64.5,RUN-20260925-788184
