time_min,time_hour,interval_min,total_load_kw,run_id
1245,20.75,15.0,62.769999999999996,RUN-20260925-421715
1260,21.0,15.0,62.769999999999996,RUN-20260925-421715
1275,21.25,15.0,62.769999999999996,RUN-20260925-421715
1290,21.5,15.0,62.769999999999996,RUN-20260925-421715
1305,21.75,15.0,62.769999999999996,RUN-20260925-421715
1320,22.0,15.0,62.769999999999996,RUN-20260925-421715
1335,22.25,15.0,62.769999999999996,RUN-20260925-421715
1350,22.5,15.0,62.769999999999996,RUN-20260925-421715
1365,22.75,15.0,62.769999999999996,RUN-20260925-421715
1380,23.0,15.0,62.769999999999996,RUN-20260925-421715
1395,23.25,15.0,62.769999999999996,RUN-20260925-421715
1410,23.5,15.0,62.769999999999996,RUN-20260925-421715
1425,23.75,15.0,62.769999999999996,RUN-20260925-421715
1440,24.0,15.0,2.02,RUN-20260925-421715
1455,24.25,15.0,2.02,RUN-20260925-421715
1470,24.5,15.0,58.07142857142857,RUN-20260925-421715
1485,24.75,15.0,58.07142857142857,RUN-20260925-421715
1500,25.0,15.0,58.07142857142857,RUN-20260925-421715
1515,25.25,15.0,58.07142857142857,RUN-20260925-421715
1530,25.5,15.0,58.07142857142857,RUN-20260925-421715
1545,25.75,15.0,58.07142857142857,RUN-20260925-421715
1560,26.0,15.0,58.07142857142857,RUN-20260925-421715
1575,26.25,15.0,58.07142857142857,RUN-20260925-421715
1590,26.5,15.0,58.07142857142857,RUN-20260925-421715
1605,26.75,15.0,58.07142857142857,RUN-20260925-421715
1620,27.0,15.0,58.07142857142857,RUN-20260925-421715
1635,27.25,15.0,58.07142857142857,RUN-20260925-421715
1650,27.5,15.0,58.07142857142857,RUN-20260925-421715
1665,27.75,15.0,58.07142857142857,RUN-20260925-421715
1680,28.0,15.0,58.07142857142857,RUN-20260925-421715
1695,28.25,15.0,58.07142857142857,RUN-20260925-421715
1710,28.5,15.0,58.07142857142857,RUN-20260925-421715
1725,28.75,15.0,58.07142857142857,RUN-20260925-421715
1740,29.0,15.0,58.07142857142857,RUN-20260925-421715
1755,29.25,15.0,58.07142857142857,RUN-20260925-421715
1770,29.5,15.0,58.07142857142857,RUN-20260925-421715
1785,29.75,15.0,58.07142857142857,RUN-20260925-421715
1800,30.0,15.0,58.07142857142857,RUN-20260925-421715
1815,30.25,15.0,58.07142857142857,RUN-20260925-421715
1830,30.5,15.0,58.07142857142857,RUN-20260925-421715
1845,30.75,15.0,58.07142857142857,RUN-20260925-421715
1860,31.0,15.0,58.07142857142857,RUN-20260925-421715
1875,31.25,15.0,58.07142857142857,RUN-20260925-421715
1890,31.5,15.0,58.07142857142857,RUN-20260925-421715
1905,31.75,15.0,58.07142857142857,RUN-20260925-421715
1920,32.0,15.0,118.96142857142857,RUN-20260925-421715
1935,32.25,15.0,118.96142857142857,RUN-20260925-421715
1950,32.5,15.0,118.96142857142857,RUN-20260925-421715
1965,32.75,15.0,118.96142857142857,RUN-20260925-421715
1980,33.0,15.0,118.96142857142857,RUN-20260925-421715
1995,33.25,15.0,118.96142857142857,RUN-20260925-421715
2010,33.5,15.0,118.96142857142857,RUN-20260925-421715
2025,33.75,15.0,165.13380952380953,RUN-20260925-421715
2040,34.0,15.0,188.22,RUN-20260925-421715
2055,34.25,15.0,227.37333333333333,RUN-20260925-421715
2070,34.5,15.0,246.95,RUN-20260925-421715
2085,34.75,15.0,246.95,RUN-20260925-421715
2100,35.0,15.0,246.95,RUN-20260925-421715
2115,35.25,15.0,246.95,RUN-20260925-421715
2130,35.5,15.0,246.95,RUN-20260925-421715
2145,35.75,15.0,246.95,RUN-20260925-421715
2160,36.0,15.0,246.95,RUN-20260925-421715
2175,36.25,15.0,246.95,RUN-20260925-421715
2190,36.5,15.0,246.95,RUN-20260925-421715
2205,36.75,15.0,246.95,RUN-20260925-421715
2220,37.0,15.0,246.95,RUN-20260925-421715
2235,37.25,15.0,246.95,RUN-20260925-421715
2250,37.5,15.0,246.95,RUN-20260925-421715
2265,37.75,15.0,246.95,RUN-20260925-421715
2280,38.0,15.0,246.95,RUN-20260925-421715
2295,38.25,15.0,246.95,RUN-20260925-421715
2310,38.5,15.0,246.95,RUN-20260925-421715
2325,38.75,15.0,246.95,RUN-20260925-421715
2340,39.0,15.0,246.95,RUN-20260925-421715
2355,39.25,15.0,246.95,RUN-20260925-421715
2370,39.5,15.0,246.95,RUN-20260925-421715
2385,39.75,15.0,246.95,RUN-20260925-421715
2400,40.0,15.0,246.95,RUN-20260925-421715
2415,40.25,15.0,246.95,RUN-20260925-421715
2430,40.5,15.0,246.95,RUN-20260925-421715
2445,40.75,15.0,246.95,RUN-20260925-421715
2460,41.0,15.0,246.95,RUN-20260925-421715
2475,41.25,15.0,246.95,RUN-20260925-421715
2490,41.5,15.0,246.95,RUN-20260925-421715
2505,41.75,15.0,163.41,RUN-20260925-421715
2520,42.0,15.0,121.64,RUN-20260925-421715
2535,42.25,15.0,121.64,RUN-20260925-421715
2550,42.5,15.0,102.01666666666667,RUN-20260925-421715
2565,42.75,15.0,62.769999999999996,RUN-20260925-421715
2580,43.0,15.0,62.769999999999996,RUN-20260925-421715
2595,43.25,15.0,62.769999999999996,RUN-20260925-421715
2610,43.5,15.0,62.769999999999996,RUN-20260925-421715
2625,43.75,15.0,62.769999999999996,RUN-20260925-421715
2640,44.0,15.0,62.769999999999996,RUN-20260925-421715
2655,44.25,15.0,62.769999999999996,RUN-20260925-421715
2670,44.5,15.0,62.769999999999996,RUN-20260925-421715
2685,44.75,15.0,62.769999999999996,RUN-20260925-421715
2700,45.0,15.0,62.769999999999996,RUN-20260925-421715
2715,45.25,15.0,62.769999999999996,RUN-20260925-421715
2730,45.5,15.0,62.769999999999996,RUN-20260925-421715
2745,45.75,15.0,62.769999999999996,RUN-20260925-421715
2760,46.0,15.0,62.769999999999996,RUN-20260925-421715
2775,46.25,15.0,62.769999999999996,RUN-20260925-421715
2790,46.5,15.0,62.769999999999996,RUN-20260925-421715
2805,46.75,15.0,62.769999999999996,RUN-20260925-421715
2820,47.0,15.0,62.769999999999996,RUN-20260925-421715
2835,47.25,15.0,62.769999999999996,RUN-20260925-421715
2850,47.5,15.0,62.769999999999996,RUN-20260925-421715
2865,47.75,15.0,62.769999999999996,RUN-20260925-421715
2880,48.0,15.0,60.75,RUN-20260925-421715
2895,48.25,15.0,60.75,RUN-20260925-421715
2910,48.5,15.0,60.75,RUN-20260925-421715
2925,48.75,15.0,60.75,RUN-20260925-421715
2940,49.0,15.0,60.75,RUN-20260925-421715
2955,49.25,15.0,60.75,RUN-20260925-421715
2970,49.5,15.0,60.75,RUN-20260925-421715
2985,49.75,15.0,60.75,RUN-20260925-421715
3000,50.0,15.0,60.75,RUN-20260925-421715
3015,50.25,15.0,60.75,RUN-20260925-421715
3030,50.5,15.0,60.75,RUN-20260925-421715
3045,50.75,15.0,60.75,RUN-20260925-421715
3060,51.0,15.0,60.75,RUN-20260925-421715
3075,51.25,15.0,60.75,RUN-20260925-421715
3090,51.5,15.0,60.75,RUN-20260925-421715
3105,51.75,15.0,60.75,RUN-20260925-421715
3120,52.0,15.0,60.75,RUN-20260925-421715
3135,52.25,15.0,60.75,RUN-20260925-421715
3150,52.5,15.0,60.75,RUN-20260925-421715
3165,52.75,15.0,60.75,RUN-20260925-421715
3180,53.0,15.0,60.75,RUN-20260925-421715
3195,53.25,15.0,60.75,RUN-20260925-421715
3210,53.5,15.0,60.75,RUN-20260925-421715
3225,53.75,15.0,60.75,RUN-20260925-421715
3240,54.0,15.0,60.75,RUN-20260925-421715
3255,54.25,15.0,60.75,RUN-20260925-421715
3270,54.5,15.0,60.75,RUN-20260925-421715
3285,54.75,15.0,60.75,RUN-20260925-421715
3300,55.0,15.0,60.75,RUN-20260925-421715
3315,55.25,15.0,60.75,RUN-20260925-421715
3330,55.5,15.0,60.75,RUN-20260925-421715
3345,55.75,15.0,60.75,RUN-20260925-421715
3360,56.0,15.0,123.8,RUN-20260925-421715
3375,56.25,15.0,123.8,RUN-20260925-421715
3390,56.5,15.0,236.95,RUN-20260925-421715
3405,56.75,15.0,236.95,RUN-20260925-421715
3420,57.0,15.0,236.95,RUN-20260925-421715
3435,57.25,15.0,236.95,RUN-20260925-421715
3450,57.5,15.0,236.95,RUN-20260925-421715
3465,57.75,15.0,236.95,RUN-20260925-421715
3480,58.0,15.0,236.95,RUN-20260925-421715
3495,58.25,15.0,236.95,RUN-20260925-421715
3510,58.5,15.0,236.95,RUN-20260925-421715
3525,58.75,15.0,236.95,RUN-20260925-421715
3540,59.0,15.0,236.95,RUN-20260925-421715
3555,59.25,15.0,236.95,RUN-20260925-421715
3570,59.5,15.0,236.95,RUN-20260925-421715
3585,59.75,15.0,236.95,RUN-20260925-421715
3600,60.0,15.0,236.95,RUN-20260925-421715
3615,60.25,15.0,236.95,RUN-20260925-421715
3630,60.5,15.0,236.95,RUN-20260925-421715
3645,60.75,15.0,236.95,RUN-20260925-421715
3660,61.0,15.0,236.95,RUN-20260925-421715
3675,61.25,15.0,236.95,RUN-20260925-421715
3690,61.5,15.0,236.95,RUN-20260925-421715
3705,61.75,15.0,236.95,RUN-20260925-421715
3720,62.0,15.0,236.95,RUN-20260925-421715
3735,62.25,15.0,236.95,RUN-20260925-421715
3750,62.5,15.0,236.95,RUN-20260925-421715
3765,62.75,15.0,236.95,RUN-20260925-421715
3780,63.0,15.0,236.95,RUN-20260925-421715
3795,63.25,15.0,236.95,RUN-20260925-421715
3810,63.5,15.0,236.95,RUN-20260925-421715
3825,63.75,15.0,236.95,RUN-20260925-421715
3840,64.0,15.0,236.95,RUN-20260925-421715
3855,64.25,15.0,236.95,RUN-20260925-421715
3870,64.5,15.0,236.95,RUN-20260925-421715
3885,64.75,15.0,236.95,RUN-20260925-421715
3900,65.0,15.0,236.95,RUN-20260925-421715
3915,65.25,15.0,236.95,RUN-20260925-421715
3930,65.5,15.0,236.95,RUN-20260925-421715
3945,65.75,15.0,236.95,RUN-20260925-421715
3960,66.0,15.0,236.95,RUN-20260925-421715
3975,66.25,15.0,197.79666666666668,RUN-20260925-421715
3990,66.5,15.0,177.6051515151515,RUN-20260925-421715
4005,66.75,15.0,176.37545454545455,RUN-20260925-421715
4020,67.0,15.0,176.37545454545455,RUN-20260925-421715
4035,67.25,15.0,176.37545454545455,RUN-20260925-421715
4050,67.5,15.0,176.37545454545455,RUN-20260925-421715
4065,67.75,15.0,176.37545454545455,RUN-20260925-421715
4080,68.0,15.0,176.37545454545455,RUN-20260925-421715
4095,68.25,15.0,176.37545454545455,RUN-20260925-421715
4110,68.5,15.0,176.37545454545455,RUN-20260925-421715
4125,68.75,15.0,176.37545454545455,RUN-20260925-421715
4140,69.0,15.0,176.37545454545455,RUN-20260925-421715
4155,69.25,15.0,176.37545454545455,RUN-20260925-421715
4170,69.5,15.0,176.37545454545455,RUN-20260925-421715
4185,69.75,15.0,99.50212121212121,RUN-20260925-421715
4200,70.0,15.0,61.065454545454536,RUN-20260925-421715
4215,70.25,15.0,61.065454545454536,RUN-20260925-421715
4230,70.5,15.0,61.065454545454536,RUN-20260925-421715
4245,70.75,15.0,61.065454545454536,RUN-20260925-421715
4260,71.0,15.0,61.065454545454536,RUN-20260925-421715
4275,71.25,15.0,61.065454545454536,RUN-20260925-421715
4290,71.5,15.0,61.065454545454536,RUN-20260925-421715
4305,71.75,15.0,61.065454545454536,RUN-20260925-421715
4320,72.0,15.0,59.04545454545454,RUN-20260925-421715
4335,72.25,15.0,59.04545454545454,RUN-20260925-421715
4350,72.5,15.0,59.04545454545454,RUN-20260925-421715
4365,72.75,15.0,59.04545454545454,RUN-20260925-421715
4380,73.0,15.0,59.04545454545454,RUN-20260925-421715
4395,73.25,15.0,59.04545454545454,RUN-20260925-421715
4410,73.5,15.0,59.04545454545454,RUN-20260925-421715
4425,73.75,15.0,59.04545454545454,RUN-20260925-421715
4440,74.0,15.0,59.04545454545454,RUN-20260925-421715
4455,74.25,15.0,59.04545454545454,RUN-20260925-421715
4470,74.5,15.0,59.04545454545454,RUN-20260925-421715
4485,74.75,15.0,59.04545454545454,RUN-20260925-421715
4500,75.0,15.0,59.04545454545454,RUN-20260925-421715
4515,75.25,15.0,59.04545454545454,RUN-20260925-421715
4530,75.5,15.0,59.04545454545454,RUN-20260925-421715
4545,75.75,15.0,59.04545454545454,RUN-20260925-421715
4560,76.0,15.0,59.04545454545454,RUN-20260925-421715
4575,76.25,15.0,59.04545454545454,RUN-20260925-421715
4590,76.5,15.0,59.04545454545454,RUN-20260925-421715
4605,76.75,15.0,59.04545454545454,RUN-20260925-421715
4620,77.0,15.0,59.04545454545454,RUN-20260925-421715
4635,77.25,15.0,59.04545454545454,RUN-20260925-421715
4650,77.5,15.0,59.04545454545454,RUN-20260925-421715
4665,77.75,15.0,59.04545454545454,RUN-20260925-421715
4680,78.0,15.0,59.04545454545454,RUN-20260925-421715
4695,78.25,15.0,59.04545454545454,RUN-20260925-421715
4710,78.5,15.0,59.04545454545454,RUN-20260925-421715
4725,78.75,15.0,59.04545454545454,RUN-20260925-421715
4740,79.0,15.0,59.04545454545454,RUN-20260925-421715
4755,79.25,15.0,59.04545454545454,RUN-20260925-421715
4770,79.5,15.0,2.02,RUN-20260925-421715
4785,79.75,15.0,41.17333333333333,RUN-20260925-421715
4800,80.0,15.0,236.95,RUN-20260925-421715
4815,80.25,15.0,236.95,RUN-20260925-421715
4830,80.5,15.0,236.95,RUN-20260925-421715
4845,80.75,15.0,236.95,RUN-20260925-421715
4860,81.0,15.0,236.95,RUN-20260925-421715
4875,81.25,15.0,236.95,RUN-20260925-421715
4890,81.5,15.0,236.95,RUN-20260925-421715
4905,81.75,15.0,236.95,RUN-20260925-421715
4920,82.0,15.0,236.95,RUN-20260925-421715
4935,82.25,15.0,236.95,RUN-20260925-421715
4950,82.5,15.0,236.95,RUN-20260925-421715
4965,82.75,15.0,236.95,RUN-20260925-421715
4980,83.0,15.0,236.95,RUN-20260925-421715
4995,83.25,15.0,236.95,RUN-20260925-421715
5010,83.5,15.0,236.95,RUN-20260925-421715
5025,83.75,15.0,236.95,RUN-20260925-421715
5040,84.0,15.0,233.03466666666668,RUN-20260925-421715
5055,84.25,15.0,178.22,RUN-20260925-421715
5070,84.5,15.0,200.87866666666667,RUN-20260925-421715
5085,84.75,15.0,234.86666666666667,RUN-20260925-421715
5100,85.0,15.0,234.86666666666667,RUN-20260925-421715
5115,85.25,15.0,234.86666666666667,RUN-20260925-421715
5130,85.5,15.0,234.86666666666667,RUN-20260925-421715
5145,85.75,15.0,234.86666666666667,RUN-20260925-421715
5160,86.0,15.0,234.86666666666667,RUN-20260925-421715
5175,86.25,15.0,234.86666666666667,RUN-20260925-421715
5190,86.5,15.0,234.86666666666667,RUN-20260925-421715
5205,86.75,15.0,234.86666666666667,RUN-20260925-421715
5220,87.0,15.0,234.86666666666667,RUN-20260925-421715
5235,87.25,15.0,234.86666666666667,RUN-20260925-421715
5250,87.5,15.0,234.86666666666667,RUN-20260925-421715
5265,87.75,15.0,234.86666666666667,RUN-20260925-421715
5280,88.0,15.0,234.86666666666667,RUN-20260925-421715
5295,88.25,15.0,234.86666666666667,RUN-20260925-421715
5310,88.5,15.0,234.86666666666667,RUN-20260925-421715
5325,88.75,15.0,234.86666666666667,RUN-20260925-421715
5340,89.0,15.0,234.86666666666667,RUN-20260925-421715
5355,89.25,15.0,234.86666666666667,RUN-20260925-421715
5370,89.5,15.0,234.86666666666667,RUN-20260925-421715
5385,89.75,15.0,234.86666666666667,RUN-20260925-421715
5400,90.0,15.0,234.86666666666667,RUN-20260925-421715
5415,90.25,15.0,234.86666666666667,RUN-20260925-421715
5430,90.5,15.0,215.24333333333334,RUN-20260925-421715
5445,90.75,15.0,175.99666666666667,RUN-20260925-421715
5460,91.0,15.0,175.99666666666667,RUN-20260925-421715
5475,91.25,15.0,175.99666666666667,RUN-20260925-421715
5490,91.5,15.0,175.99666666666667,RUN-20260925-421715
5505,91.75,15.0,175.99666666666667,RUN-20260925-421715
5520,92.0,15.0,175.99666666666667,RUN-20260925-421715
5535,92.25,15.0,175.99666666666667,RUN-20260925-421715
5550,92.5,15.0,175.99666666666667,RUN-20260925-421715
5565,92.75,15.0,175.99666666666667,RUN-20260925-421715
5580,93.0,15.0,175.99666666666667,RUN-20260925-421715
5595,93.25,15.0,99.12333333333333,RUN-20260925-421715
5610,93.5,15.0,60.68666666666666,RUN-20260925-421715
5625,93.75,15.0,60.68666666666666,RUN-20260925-421715
5640,94.0,15.0,60.68666666666666,RUN-20260925-421715
5655,94.25,15.0,60.68666666666666,RUN-20260925-421715
5670,94.5,15.0,60.68666666666666,RUN-20260925-421715
5685,94.75,15.0,60.68666666666666,RUN-20260925-421715
5700,95.0,15.0,60.68666666666666,RUN-20260925-421715
5715,95.25,15.0,60.68666666666666,RUN-20260925-421715
5730,95.5,15.0,60.68666666666666,RUN-20260925-421715
5745,95.75,15.0,60.68666666666666,RUN-20260925-421715
5760,96.0,15.0,58.666666666666664,RUN-20260925-421715
5775,96.25,15.0,58.666666666666664,RUN-20260925-421715
5790,96.5,15.0,36.008,RUN-20260925-421715
5805,96.75,15.0,2.02,RUN-20260925-421715
5820,97.0,15.0,2.02,RUN-20260925-421715
5835,97.25,15.0,47.83866666666667,RUN-20260925-421715
5850,97.5,15.0,64.5,RUN-20260925-421715
5865,97.75,15.0,64.5,RUN-20260925-421715
5880,98.0,15.0,64.5,RUN-20260925-421715
5895,98.25,15.0,64.5,RUN-20260925-421715
5910,98.5,15.0,64.5,RUN-20260925-421715
5925,98.75,15.0,64.5,RUN-20260925-421715
5940,99.0,15.0,64.5,RUN-20260925-421715
5955,99.25,15.0,64.5,RUN-20260925-421715
5970,99.5,15.0,64.5,RUN-20260925-421715
5985,99.75,15.0,64.5,RUN-20260925-421715
6000,100.0,15.0,64.5,RUN-20260925-421715
6015,100.25,15.0,64.5,RUN-20260925-421715
6030,100.5,15.0,64.5,RUN-20260925-421715
6045,100.75,15.0,64.5,RUN-20260925-421715
6060,101.0,15.0,64.5,RUN-20260925-421715
6075,101.25,15.0,64.5,RUN-20260925-421715
6090,101.5,15.0,64.5,RUN-20260925-421715
6105,101.75,15.0,64.5,RUN-20260925-421715
6120,102.0,15.0,64.5,RUN-20260925-421715
6135,102.25,15.0,64.5,RUN-20260925-421715
6150,102.5,15.0,64.5,RUN-20260925-421715
6165,102.75,15.0,64.5,RUN-20260925-421715
6180,103.0,15.0,64.5,RUN-20260925-421715
6195,103.25,15.0,64.5,RUN-20260925-421715
6210,103.5,15.0,64.5,RUN-20260925-421715
6225,103.75,15.0,64.5,RUN-20260925-421715
6240,104.0,15.0,182.69,RUN-20260925-421715
6255,104.25,15.0,219.57761904761907,RUN-20260925-421715
6270,104.5,15.0,238.02142857142857,RUN-20260925-421715
6285,104.75,15.0,238.02142857142857,RUN-20260925-421715
6300,105.0,15.0,238.02142857142857,RUN-20260925-421715
6315,105.25,15.0,238.02142857142857,RUN-20260925-421715
6330,105.5,15.0,238.02142857142857,RUN-20260925-421715
6345,105.75,15.0,238.02142857142857,RUN-20260925-421715
6360,106.0,15.0,238.02142857142857,RUN-20260925-421715
6375,106.25,15.0,238.02142857142857,RUN-20260925-421715
6390,106.5,15.0,238.02142857142857,RUN-20260925-421715
6405,106.75,15.0,238.02142857142857,RUN-20260925-421715
6420,107.0,15.0,238.02142857142857,RUN-20260925-421715
6435,107.25,15.0,238.02142857142857,RUN-20260925-421715
6450,107.5,15.0,238.02142857142857,RUN-20260925-421715
6465,107.75,15.0,238.02142857142857,RUN-20260925-421715
6480,108.0,15.0,238.02142857142857,RUN-20260925-421715
6495,108.25,15.0,238.02142857142857,RUN-20260925-421715
6510,108.5,15.0,238.02142857142857,RUN-20260925-421715
6525,108.75,15.0,238.02142857142857,RUN-20260925-421715
6540,109.0,15.0,238.02142857142857,RUN-20260925-421715
6555,109.25,15.0,238.02142857142857,RUN-20260925-421715
6570,109.5,15.0,238.02142857142857,RUN-20260925-421715
6585,109.75,15.0,238.02142857142857,RUN-20260925-421715
6600,110.0,15.0,238.02142857142857,RUN-20260925-421715
6615,110.25,15.0,238.02142857142857,RUN-20260925-421715
6630,110.5,15.0,238.02142857142857,RUN-20260925-421715
6645,110.75,15.0,238.02142857142857,RUN-20260925-421715
6660,111.0,15.0,238.02142857142857,RUN-20260925-421715
6675,111.25,15.0,238.02142857142857,RUN-20260925-421715
6690,111.5,15.0,238.02142857142857,RUN-20260925-421715
6705,111.75,15.0,238.02142857142857,RUN-20260925-421715
6720,112.0,15.0,238.02142857142857,RUN-20260925-421715
6735,112.25,15.0,238.02142857142857,RUN-20260925-421715
6750,112.5,15.0,182.69,RUN-20260925-421715
6765,112.75,15.0,221.36333333333334,RUN-20260925-421715
6780,113.0,15.0,240.7,RUN-20260925-421715
6795,113.25,15.0,240.7,RUN-20260925-421715
6810,113.5,15.0,240.7,RUN-20260925-421715
6825,113.75,15.0,240.7,RUN-20260925-421715
6840,114.0,15.0,240.7,RUN-20260925-421715
6855,114.25,15.0,240.7,RUN-20260925-421715
6870,114.5,15.0,240.7,RUN-20260925-421715
6885,114.75,15.0,240.7,RUN-20260925-421715
6900,115.0,15.0,240.7,RUN-20260925-421715
6915,115.25,15.0,240.7,RUN-20260925-421715
6930,115.5,15.0,240.7,RUN-20260925-421715
6945,115.75,15.0,185.75466666666665,RUN-20260925-421715
6960,116.0,15.0,181.82999999999998,RUN-20260925-421715
6975,116.25,15.0,181.82999999999998,RUN-20260925-421715
6990,116.5,15.0,181.82999999999998,RUN-20260925-421715
7005,116.75,15.0,181.82999999999998,RUN-20260925-421715
7020,117.0,15.0,181.82999999999998,RUN-20260925-421715
7035,117.25,15.0,104.95666666666666,RUN-20260925-421715
7050,117.5,15.0,66.52,RUN-20260925-421715
7065,117.75,15.0,66.52,RUN-20260925-421715
7080,118.0,15.0,66.52,RUN-20260925-421715
7095,118.25,15.0,66.52,RUN-20260925-421715
7110,118.5,15.0,66.52,RUN-20260925-421715
7125,118.75,15.0,66.52,RUN-20260925-421715
7140,119.0,15.0,66.52,RUN-20260925-421715
7155,119.25,15.0,66.52,RUN-20260925-421715
7170,119.5,15.0,66.52,RUN-20260925-421715
7185,119.75,15.0,66.52,RUN-20260925-421715
7200,120.0,15.0,64.5,RUN-20260925-421715
7215,120.25,15.0,64.5,RUN-20260925-421715
7230,120.5,15.0,64.5,RUN-20260925-421715
7245,120.75,15.0,64.5,RUN-20260925-421715
7260,121.0,15.0,64.5,RUN-20260925-421715
7275,121.25,15.0,64.5,RUN-20260925-421715
7290,121.5,15.0,64.5,RUN-20260925-421715
7305,121.75,15.0,64.5,RUN-20260925-421715
7320,122.0,15.0,64.5,RUN-20260925-421715
7335,122.25,15.0,64.5,RUN-20260925-421715
7350,122.5,15.0,64.5,RUN-20260925-421715
7365,122.75,15.0,64.5,RUN-20260925-421715
7380,123.0,15.0,64.5,RUN-20260925-421715
7395,123.25,15.0,64.5,RUN-20260925-421715
7410,123.5,15.0,64.5,RUN-20260925-421715
7425,123.75,15.0,64.5,RUN-20260925-421715
7440,124.0,15.0,64.5,RUN-20260925-421715
