time_min,time_hour,interval_min,total_load_kw,run_id
1455,24.25,15.0,60.75,RUN-20260926-278d95
1470,24.5,15.0,60.75,RUN-20260926-278d95
1485,24.75,15.0,60.75,RUN-20260926-278d95
1500,25.0,15.0,60.75,RUN-20260926-278d95
1515,25.25,15.0,60.75,RUN-20260926-278d95
1530,25.5,15.0,60.75,RUN-20260926-278d95
1545,25.75,15.0,60.75,RUN-20260926-278d95
1560,26.0,15.0,60.75,RUN-20260926-278d95
1575,26.25,15.0,60.75,RUN-20260926-278d95
1590,26.5,15.0,60.75,RUN-20260926-278d95
1605,26.75,15.0,60.75,RUN-20260926-278d95
1620,27.0,15.0,60.75,RUN-20260926-278d95
1635,27.25,15.0,60.75,RUN-20260926-278d95
1650,27.5,15.0,60.75,RUN-20260926-278d95
1665,27.75,15.0,60.75,RUN-20260926-278d95
1680,28.0,15.0,60.75,RUN-20260926-278d95
1695,28.25,15.0,60.75,RUN-20260926-278d95
1710,28.5,15.0,60.75,RUN-20260926-278d95
1725,28.75,15.0,60.75,RUN-20260926-278d95
1740,29.0,15.0,60.75,RUN-20260926-278d95
1755,29.25,15.0,60.75,RUN-20260926-278d95
1770,29.5,15.0,60.75,RUN-20260926-278d95
1785,29.75,15.0,60.75,RUN-20260926-278d95
1800,30.0,15.0,60.75,RUN-20260926-278d95
1815,30.25,15.0,60.75,RUN-20260926-278d95
1830,30.5,15.0,60.75,RUN-20260926-278d95
1845,30.75,15.0,60.75,RUN-20260926-278d95
1860,31.0,15.0,60.75,RUN-20260926-278d95
1875,31.25,15.0,60.75,RUN-20260926-278d95
1890,31.5,15.0,60.75,RUN-20260926-278d95
1905,31.75,15.0,60.75,RUN-20260926-278d95
1920,32.0,15.0,62.769999999999996,RUN-20260926-278d95
1935,32.25,15.0,62.769999999999996,RUN-20260926-278d95
1950,32.5,15.0,62.769999999999996,RUN-20260926-278d95
1965,32.75,15.0,62.769999999999996,RUN-20260926-278d95
1980,33.0,15.0,62.769999999999996,RUN-20260926-278d95
1995,33.25,15.0,62.769999999999996,RUN-20260926-278d95
2010,33.5,15.0,62.769999999999996,RUN-20260926-278d95
2025,33.75,15.0,62.769999999999996,RUN-20260926-278d95
2040,34.0,15.0,62.942,RUN-20260926-278d95
2055,34.25,15.0,63.629999999999995,RUN-20260926-278d95
2070,34.5,15.0,63.245999999999995,RUN-20260926-278d95
2085,34.75,15.0,62.910000000000004,RUN-20260926-278d95
2100,35.0,15.0,92.80409523809524,RUN-20260926-278d95
2115,35.25,15.0,160.51657142857144,RUN-20260926-278d95
2130,35.5,15.0,89.7,RUN-20260926-278d95
2145,35.75,15.0,176.3470909090909,RUN-20260926-278d95
2160,36.0,15.0,246.49545454545455,RUN-20260926-278d95
2175,36.25,15.0,246.49545454545455,RUN-20260926-278d95
2190,36.5,15.0,246.49545454545455,RUN-20260926-278d95
2205,36.75,15.0,246.49545454545455,RUN-20260926-278d95
2220,37.0,15.0,246.49545454545455,RUN-20260926-278d95
2235,37.25,15.0,246.49545454545455,RUN-20260926-278d95
2250,37.5,15.0,246.49545454545455,RUN-20260926-278d95
2265,37.75,15.0,246.49545454545455,RUN-20260926-278d95
2280,38.0,15.0,246.49545454545455,RUN-20260926-278d95
2295,38.25,15.0,246.49545454545455,RUN-20260926-278d95
2310,38.5,15.0,246.49545454545455,RUN-20260926-278d95
2325,38.75,15.0,246.49545454545455,RUN-20260926-278d95
2340,39.0,15.0,246.49545454545455,RUN-20260926-278d95
2355,39.25,15.0,246.49545454545455,RUN-20260926-278d95
2370,39.5,15.0,246.49545454545455,RUN-20260926-278d95
2385,39.75,15.0,246.49545454545455,RUN-20260926-278d95
2400,40.0,15.0,246.49545454545455,RUN-20260926-278d95
2415,40.25,15.0,246.49545454545455,RUN-20260926-278d95
2430,40.5,15.0,246.49545454545455,RUN-20260926-278d95
2445,40.75,15.0,246.49545454545455,RUN-20260926-278d95
2460,41.0,15.0,246.49545454545455,RUN-20260926-278d95
2475,41.25,15.0,246.49545454545455,RUN-20260926-278d95
2490,41.5,15.0,246.49545454545455,RUN-20260926-278d95
2505,41.75,15.0,246.49545454545455,RUN-20260926-278d95
2520,42.0,15.0,246.49545454545455,RUN-20260926-278d95
2535,42.25,15.0,246.49545454545455,RUN-20260926-278d95
2550,42.5,15.0,187.43412121212123,RUN-20260926-278d95
2565,42.75,15.0,119.93545454545455,RUN-20260926-278d95
2580,43.0,15.0,119.93545454545455,RUN-20260926-278d95
2595,43.25,15.0,119.93545454545455,RUN-20260926-278d95
2610,43.5,15.0,119.93545454545455,RUN-20260926-278d95
2625,43.75,15.0,119.93545454545455,RUN-20260926-278d95
2640,44.0,15.0,119.93545454545455,RUN-20260926-278d95
2655,44.25,15.0,119.93545454545455,RUN-20260926-278d95
2670,44.5,15.0,119.93545454545455,RUN-20260926-278d95
2685,44.75,15.0,119.93545454545455,RUN-20260926-278d95
2700,45.0,15.0,119.93545454545455,RUN-20260926-278d95
2715,45.25,15.0,68.91478787878788,RUN-20260926-278d95
2730,45.5,15.0,61.065454545454536,RUN-20260926-278d95
2745,45.75,15.0,61.065454545454536,RUN-20260926-278d95
2760,46.0,15.0,61.065454545454536,RUN-20260926-278d95
2775,46.25,15.0,61.065454545454536,RUN-20260926-278d95
2790,46.5,15.0,61.065454545454536,RUN-20260926-278d95
2805,46.75,15.0,61.065454545454536,RUN-20260926-278d95
2820,47.0,15.0,61.065454545454536,RUN-20260926-278d95
2835,47.25,15.0,61.065454545454536,RUN-20260926-278d95
2850,47.5,15.0,61.065454545454536,RUN-20260926-278d95
2865,47.75,15.0,61.065454545454536,RUN-20260926-278d95
2880,48.0,15.0,59.04545454545454,RUN-20260926-278d95
2895,48.25,15.0,59.04545454545454,RUN-20260926-278d95
2910,48.5,15.0,24.830181818181817,RUN-20260926-278d95
2925,48.75,15.0,17.681333333333335,RUN-20260926-278d95
2940,49.0,15.0,60.75000000000001,RUN-20260926-278d95
2955,49.25,15.0,60.75000000000001,RUN-20260926-278d95
2970,49.5,15.0,60.75000000000001,RUN-20260926-278d95
2985,49.75,15.0,60.75000000000001,RUN-20260926-278d95
3000,50.0,15.0,60.75000000000001,RUN-20260926-278d95
3015,50.25,15.0,60.75000000000001,RUN-20260926-278d95
3030,50.5,15.0,60.75000000000001,RUN-20260926-278d95
3045,50.75,15.0,60.75000000000001,RUN-20260926-278d95
3060,51.0,15.0,60.75000000000001,RUN-20260926-278d95
3075,51.25,15.0,60.75000000000001,RUN-20260926-278d95
3090,51.5,15.0,60.75000000000001,RUN-20260926-278d95
3105,51.75,15.0,60.75000000000001,RUN-20260926-278d95
3120,52.0,15.0,60.75000000000001,RUN-20260926-278d95
3135,52.25,15.0,60.75000000000001,RUN-20260926-278d95
3150,52.5,15.0,60.75000000000001,RUN-20260926-278d95
3165,52.75,15.0,60.75000000000001,RUN-20260926-278d95
3180,53.0,15.0,60.75000000000001,RUN-20260926-278d95
3195,53.25,15.0,60.75000000000001,RUN-20260926-278d95
3210,53.5,15.0,60.75000000000001,RUN-20260926-278d95
3225,53.75,15.0,60.75000000000001,RUN-20260926-278d95
3240,54.0,15.0,60.75000000000001,RUN-20260926-278d95
3255,54.25,15.0,60.75000000000001,RUN-20260926-278d95
3270,54.5,15.0,60.75000000000001,RUN-20260926-278d95
3285,54.75,15.0,60.75000000000001,RUN-20260926-278d95
3300,55.0,15.0,60.75000000000001,RUN-20260926-278d95
3315,55.25,15.0,60.75000000000001,RUN-20260926-278d95
3330,55.5,15.0,60.75000000000001,RUN-20260926-278d95
3345,55.75,15.0,60.75000000000001,RUN-20260926-278d95
3360,56.0,15.0,64.93,RUN-20260926-278d95
3375,56.25,15.0,102.64666666666668,RUN-20260926-278d95
3390,56.5,15.0,178.08,RUN-20260926-278d95
3405,56.75,15.0,178.08,RUN-20260926-278d95
3420,57.0,15.0,178.08,RUN-20260926-278d95
3435,57.25,15.0,178.08,RUN-20260926-278d95
3450,57.5,15.0,178.08,RUN-20260926-278d95
3465,57.75,15.0,178.08,RUN-20260926-278d95
3480,58.0,15.0,178.08,RUN-20260926-278d95
3495,58.25,15.0,178.08,RUN-20260926-278d95
3510,58.5,15.0,178.08,RUN-20260926-278d95
3525,58.75,15.0,178.08,RUN-20260926-278d95
3540,59.0,15.0,178.08,RUN-20260926-278d95
3555,59.25,15.0,178.08,RUN-20260926-278d95
3570,59.5,15.0,178.08,RUN-20260926-278d95
3585,59.75,15.0,178.08,RUN-20260926-278d95
3600,60.0,15.0,178.08,RUN-20260926-278d95
3615,60.25,15.0,178.08,RUN-20260926-278d95
3630,60.5,15.0,178.08,RUN-20260926-278d95
3645,60.75,15.0,178.08,RUN-20260926-278d95
3660,61.0,15.0,178.08,RUN-20260926-278d95
3675,61.25,15.0,178.08,RUN-20260926-278d95
3690,61.5,15.0,178.08,RUN-20260926-278d95
3705,61.75,15.0,178.08,RUN-20260926-278d95
3720,62.0,15.0,178.08,RUN-20260926-278d95
3735,62.25,15.0,178.08,RUN-20260926-278d95
3750,62.5,15.0,178.20133333333334,RUN-20260926-278d95
3765,62.75,15.0,178.22,RUN-20260926-278d95
3780,63.0,15.0,178.22,RUN-20260926-278d95
3795,63.25,15.0,232.36933333333334,RUN-20260926-278d95
3810,63.5,15.0,240.7,RUN-20260926-278d95
3825,63.75,15.0,240.7,RUN-20260926-278d95
3840,64.0,15.0,240.7,RUN-20260926-278d95
3855,64.25,15.0,240.7,RUN-20260926-278d95
3870,64.5,15.0,240.7,RUN-20260926-278d95
3885,64.75,15.0,240.7,RUN-20260926-278d95
3900,65.0,15.0,240.7,RUN-20260926-278d95
3915,65.25,15.0,240.7,RUN-20260926-278d95
3930,65.5,15.0,240.7,RUN-20260926-278d95
3945,65.75,15.0,240.7,RUN-20260926-278d95
3960,66.0,15.0,240.7,RUN-20260926-278d95
3975,66.25,15.0,240.7,RUN-20260926-278d95
3990,66.5,15.0,240.7,RUN-20260926-278d95
4005,66.75,15.0,240.7,RUN-20260926-278d95
4020,67.0,15.0,240.7,RUN-20260926-278d95
4035,67.25,15.0,240.7,RUN-20260926-278d95
4050,67.5,15.0,240.7,RUN-20260926-278d95
4065,67.75,15.0,240.7,RUN-20260926-278d95
4080,68.0,15.0,240.7,RUN-20260926-278d95
4095,68.25,15.0,240.7,RUN-20260926-278d95
4110,68.5,15.0,240.7,RUN-20260926-278d95
4125,68.75,15.0,240.7,RUN-20260926-278d95
4140,69.0,15.0,240.7,RUN-20260926-278d95
4155,69.25,15.0,240.7,RUN-20260926-278d95
4170,69.5,15.0,240.7,RUN-20260926-278d95
4185,69.75,15.0,125.39,RUN-20260926-278d95
4200,70.0,15.0,125.39,RUN-20260926-278d95
4215,70.25,15.0,125.39,RUN-20260926-278d95
4230,70.5,15.0,125.39,RUN-20260926-278d95
4245,70.75,15.0,125.39,RUN-20260926-278d95
4260,71.0,15.0,125.39,RUN-20260926-278d95
4275,71.25,15.0,125.39,RUN-20260926-278d95
4290,71.5,15.0,90.068,RUN-20260926-278d95
4305,71.75,15.0,66.52,RUN-20260926-278d95
4320,72.0,15.0,64.5,RUN-20260926-278d95
4335,72.25,15.0,64.5,RUN-20260926-278d95
4350,72.5,15.0,64.5,RUN-20260926-278d95
4365,72.75,15.0,64.5,RUN-20260926-278d95
4380,73.0,15.0,64.5,RUN-20260926-278d95
4395,73.25,15.0,64.5,RUN-20260926-278d95
4410,73.5,15.0,64.5,RUN-20260926-278d95
4425,73.75,15.0,64.5,RUN-20260926-278d95
4440,74.0,15.0,64.5,RUN-20260926-278d95
4455,74.25,15.0,64.5,RUN-20260926-278d95
4470,74.5,15.0,64.5,RUN-20260926-278d95
4485,74.75,15.0,64.5,RUN-20260926-278d95
4500,75.0,15.0,64.5,RUN-20260926-278d95
4515,75.25,15.0,64.5,RUN-20260926-278d95
4530,75.5,15.0,64.5,RUN-20260926-278d95
4545,75.75,15.0,64.5,RUN-20260926-278d95
4560,76.0,15.0,64.5,RUN-20260926-278d95
4575,76.25,15.0,64.5,RUN-20260926-278d95
4590,76.5,15.0,64.5,RUN-20260926-278d95
4605,76.75,15.0,64.5,RUN-20260926-278d95
4620,77.0,15.0,64.5,RUN-20260926-278d95
4635,77.25,15.0,64.5,RUN-20260926-278d95
4650,77.5,15.0,64.5,RUN-20260926-278d95
4665,77.75,15.0,64.5,RUN-20260926-278d95
4680,78.0,15.0,64.5,RUN-20260926-278d95
4695,78.25,15.0,64.5,RUN-20260926-278d95
4710,78.5,15.0,64.5,RUN-20260926-278d95
4725,78.75,15.0,64.5,RUN-20260926-278d95
4740,79.0,15.0,64.5,RUN-20260926-278d95
4755,79.25,15.0,64.5,RUN-20260926-278d95
4770,79.5,15.0,64.5,RUN-20260926-278d95
4785,79.75,15.0,64.5,RUN-20260926-278d95
4800,80.0,15.0,182.69,RUN-20260926-278d95
4815,80.25,15.0,219.57761904761907,RUN-20260926-278d95
4830,80.5,15.0,238.02142857142857,RUN-20260926-278d95
4845,80.75,15.0,238.02142857142857,RUN-20260926-278d95
4860,81.0,15.0,238.02142857142857,RUN-20260926-278d95
4875,81.25,15.0,238.02142857142857,RUN-20260926-278d95
4890,81.5,15.0,238.02142857142857,RUN-20260926-278d95
4905,81.75,15.0,238.02142857142857,RUN-20260926-278d95
4920,82.0,15.0,238.02142857142857,RUN-20260926-278d95
4935,82.25,15.0,238.02142857142857,RUN-20260926-278d95
4950,82.5,15.0,238.02142857142857,RUN-20260926-278d95
4965,82.75,15.0,238.02142857142857,RUN-20260926-278d95
4980,83.0,15.0,238.02142857142857,RUN-20260926-278d95
4995,83.25,15.0,238.02142857142857,RUN-20260926-278d95
5010,83.5,15.0,238.02142857142857,RUN-20260926-278d95
5025,83.75,15.0,238.02142857142857,RUN-20260926-278d95
5040,84.0,15.0,238.02142857142857,RUN-20260926-278d95
5055,84.25,15.0,238.02142857142857,RUN-20260926-278d95
5070,84.5,15.0,238.02142857142857,RUN-20260926-278d95
5085,84.75,15.0,238.02142857142857,RUN-20260926-278d95
5100,85.0,15.0,238.02142857142857,RUN-20260926-278d95
5115,85.25,15.0,238.02142857142857,RUN-20260926-278d95
5130,85.5,15.0,238.02142857142857,RUN-20260926-278d95
5145,85.75,15.0,238.02142857142857,RUN-20260926-278d95
5160,86.0,15.0,238.02142857142857,RUN-20260926-278d95
5175,86.25,15.0,238.02142857142857,RUN-20260926-278d95
5190,86.5,15.0,238.02142857142857,RUN-20260926-278d95
5205,86.75,15.0,238.02142857142857,RUN-20260926-278d95
5220,87.0,15.0,238.02142857142857,RUN-20260926-278d95
5235,87.25,15.0,238.02142857142857,RUN-20260926-278d95
5250,87.5,15.0,238.02142857142857,RUN-20260926-278d95
5265,87.75,15.0,238.02142857142857,RUN-20260926-278d95
5280,88.0,15.0,238.02142857142857,RUN-20260926-278d95
5295,88.25,15.0,238.02142857142857,RUN-20260926-278d95
5310,88.5,15.0,182.69,RUN-20260926-278d95
5325,88.75,15.0,182.69,RUN-20260926-278d95
5340,89.0,15.0,218.86333333333334,RUN-20260926-278d95
5355,89.25,15.0,236.95,RUN-20260926-278d95
5370,89.5,15.0,181.752,RUN-20260926-278d95
5385,89.75,15.0,173.26,RUN-20260926-278d95
5400,90.0,15.0,173.26,RUN-20260926-278d95
5415,90.25,15.0,173.26,RUN-20260926-278d95
5430,90.5,15.0,173.26,RUN-20260926-278d95
5445,90.75,15.0,173.26,RUN-20260926-278d95
5460,91.0,15.0,173.26,RUN-20260926-278d95
5475,91.25,15.0,96.38666666666666,RUN-20260926-278d95
5490,91.5,15.0,57.949999999999996,RUN-20260926-278d95
5505,91.75,15.0,57.949999999999996,RUN-20260926-278d95
5520,92.0,15.0,57.949999999999996,RUN-20260926-278d95
5535,92.25,15.0,57.949999999999996,RUN-20260926-278d95
5550,92.5,15.0,57.949999999999996,RUN-20260926-278d95
5565,92.75,15.0,57.949999999999996,RUN-20260926-278d95
5580,93.0,15.0,57.949999999999996,RUN-20260926-278d95
5595,93.25,15.0,57.949999999999996,RUN-20260926-278d95
5610,93.5,15.0,57.949999999999996,RUN-20260926-278d95
5625,93.75,15.0,57.949999999999996,RUN-20260926-278d95
5640,94.0,15.0,57.949999999999996,RUN-20260926-278d95
5655,94.25,15.0,57.949999999999996,RUN-20260926-278d95
5670,94.5,15.0,57.949999999999996,RUN-20260926-278d95
5685,94.75,15.0,57.949999999999996,RUN-20260926-278d95
5700,95.0,15.0,57.949999999999996,RUN-20260926-278d95
5715,95.25,15.0,57.949999999999996,RUN-20260926-278d95
5730,95.5,15.0,57.949999999999996,RUN-20260926-278d95
5745,95.75,15.0,2.83,RUN-20260926-278d95
5760,96.0,15.0,0.81,RUN-20260926-278d95
5775,96.25,15.0,0.81,RUN-20260926-278d95
5790,96.5,15.0,0.81,RUN-20260926-278d95
5805,96.75,15.0,0.81,RUN-20260926-278d95
5820,97.0,15.0,0.81,RUN-20260926-278d95
5835,97.25,15.0,0.81,RUN-20260926-278d95
5850,97.5,15.0,0.81,RUN-20260926-278d95
5865,97.75,15.0,0.81,RUN-20260926-278d95
5880,98.0,15.0,0.81,RUN-20260926-278d95
5895,98.25,15.0,0.81,RUN-20260926-278d95
5910,98.5,15.0,0.81,RUN-20260926-278d95
5925,98.75,15.0,0.81,RUN-20260926-278d95
5940,99.0,15.0,0.81,RUN-20260926-278d95
5955,99.25,15.0,0.81,RUN-20260926-278d95
5970,99.5,15.0,0.81,RUN-20260926-278d95
5985,99.75,15.0,0.81,RUN-20260926-278d95
6000,100.0,15.0,0.81,RUN-20260926-278d95
6015,100.25,15.0,0.81,RUN-20260926-278d95
6030,100.5,15.0,0.81,RUN-20260926-278d95
6045,100.75,15.0,0.81,RUN-20260926-278d95
6060,101.0,15.0,0.81,RUN-20260926-278d95
6075,101.25,15.0,0.81,RUN-20260926-278d95
6090,101.5,15.0,0.81,RUN-20260926-278d95
6105,101.75,15.0,0.81,RUN-20260926-278d95
6120,102.0,15.0,0.81,RUN-20260926-278d95
6135,102.25,15.0,0.81,RUN-20260926-278d95
6150,102.5,15.0,0.81,RUN-20260926-278d95
6165,102.75,15.0,0.81,RUN-20260926-278d95
6180,103.0,15.0,0.81,RUN-20260926-278d95
6195,103.25,15.0,0.81,RUN-20260926-278d95
6210,103.5,15.0,0.81,RUN-20260926-278d95
6225,103.75,15.0,0.81,RUN-20260926-278d95
6240,104.0,15.0,4.99,RUN-20260926-278d95
6255,104.25,15.0,80.14555555555555,RUN-20260926-278d95
6270,104.5,15.0,117.72333333333333,RUN-20260926-278d95
6285,104.75,15.0,117.72333333333333,RUN-20260926-278d95
6300,105.0,15.0,117.72333333333333,RUN-20260926-278d95
6315,105.25,15.0,117.72333333333333,RUN-20260926-278d95
6330,105.5,15.0,117.72333333333333,RUN-20260926-278d95
6345,105.75,15.0,117.72333333333333,RUN-20260926-278d95
6360,106.0,15.0,117.72333333333333,RUN-20260926-278d95
6375,106.25,15.0,117.72333333333333,RUN-20260926-278d95
6390,106.5,15.0,117.72333333333333,RUN-20260926-278d95
6405,106.75,15.0,117.72333333333333,RUN-20260926-278d95
6420,107.0,15.0,117.72333333333333,RUN-20260926-278d95
6435,107.25,15.0,117.72333333333333,RUN-20260926-278d95
6450,107.5,15.0,117.72333333333333,RUN-20260926-278d95
6465,107.75,15.0,117.72333333333333,RUN-20260926-278d95
6480,108.0,15.0,117.72333333333333,RUN-20260926-278d95
6495,108.25,15.0,117.72333333333333,RUN-20260926-278d95
6510,108.5,15.0,117.72333333333333,RUN-20260926-278d95
6525,108.75,15.0,117.72333333333333,RUN-20260926-278d95
6540,109.0,15.0,117.72333333333333,RUN-20260926-278d95
6555,109.25,15.0,117.72333333333333,RUN-20260926-278d95
6570,109.5,15.0,117.72333333333333,RUN-20260926-278d95
6585,109.75,15.0,117.72333333333333,RUN-20260926-278d95
6600,110.0,15.0,117.72333333333333,RUN-20260926-278d95
6615,110.25,15.0,117.72333333333333,RUN-20260926-278d95
6630,110.5,15.0,117.72333333333333,RUN-20260926-278d95
6645,110.75,15.0,117.72333333333333,RUN-20260926-278d95
6660,111.0,15.0,117.72333333333333,RUN-20260926-278d95
6675,111.25,15.0,150.79533333333333,RUN-20260926-278d95
6690,111.5,15.0,172.84333333333333,RUN-20260926-278d95
6705,111.75,15.0,172.84333333333333,RUN-20260926-278d95
6720,112.0,15.0,158.14466666666667,RUN-20260926-278d95
6735,112.25,15.0,117.72333333333333,RUN-20260926-278d95
6750,112.5,15.0,117.72333333333333,RUN-20260926-278d95
6765,112.75,15.0,117.72333333333333,RUN-20260926-278d95
6780,113.0,15.0,117.72333333333333,RUN-20260926-278d95
6795,113.25,15.0,117.72333333333333,RUN-20260926-278d95
6810,113.5,15.0,117.72333333333333,RUN-20260926-278d95
6825,113.75,15.0,117.72333333333333,RUN-20260926-278d95
6840,114.0,15.0,117.72333333333333,RUN-20260926-278d95
6855,114.25,15.0,117.72333333333333,RUN-20260926-278d95
6870,114.5,15.0,117.72333333333333,RUN-20260926-278d95
6885,114.75,5.0,117.72333333333333,RUN-20260926-278d95
